site,instrument_depth_m,total_transect_depth_m,temp_c,pH,datetime_UTC
MKO,5,9,19.81,8.14,2018-10-11T18:30
MKO,5,9,19.85,8.15,2018-10-11T19:00
MKO,5,9,19.89,8.14,2018-10-11T19:30
MKO,5,9,19.94,8.15,2018-10-11T20:00
MKO,5,9,19.98,8.14,2018-10-11T20:30
MKO,5,9,20.01,8.13,2018-10-11T21:00
MKO,5,9,20,8.13,2018-10-11T21:30
MKO,5,9,20.15,8.1,2018-10-11T22:00
MKO,5,9,20.34,8.12,2018-10-11T22:30
MKO,5,9,20.46,8.13,2018-10-11T23:00
MKO,5,9,20.53,8.12,2018-10-11T23:30
MKO,5,9,20.46,8.12,2018-10-12T00:00
MKO,5,9,20.45,8.13,2018-10-12T00:30
MKO,5,9,20.5,8.13,2018-10-12T01:00
MKO,5,9,20.53,8.13,2018-10-12T01:30
MKO,5,9,20.52,8.13,2018-10-12T02:00
MKO,5,9,20.5,8.12,2018-10-12T02:30
MKO,5,9,20.5,8.13,2018-10-12T03:00
MKO,5,9,20.46,8.13,2018-10-12T03:30
MKO,5,9,20.45,8.13,2018-10-12T04:00
MKO,5,9,20.45,8.12,2018-10-12T04:30
MKO,5,9,20.16,8.11,2018-10-12T05:00
MKO,5,9,20.02,8.09,2018-10-12T05:30
MKO,5,9,19.94,8.1,2018-10-12T06:00
MKO,5,9,19.95,8.1,2018-10-12T06:30
MKO,5,9,19.96,8.1,2018-10-12T07:00
MKO,5,9,19.98,8.1,2018-10-12T07:30
MKO,5,9,20.05,8.12,2018-10-12T08:00
MKO,5,9,20.06,8.12,2018-10-12T08:30
MKO,5,9,20.04,8.11,2018-10-12T09:00
MKO,5,9,20.02,8.11,2018-10-12T09:30
MKO,5,9,19.94,8.1,2018-10-12T10:00
MKO,5,9,19.94,8.11,2018-10-12T10:30
MKO,5,9,20.04,8.12,2018-10-12T11:00
MKO,5,9,20,8.11,2018-10-12T11:30
MKO,5,9,20,8.11,2018-10-12T12:00
MKO,5,9,20,8.09,2018-10-12T12:30
MKO,5,9,20,8.09,2018-10-12T13:00
MKO,5,9,19.99,8.09,2018-10-12T13:30
MKO,5,9,19.95,8.11,2018-10-12T14:00
MKO,5,9,19.94,8.11,2018-10-12T14:30
MKO,5,9,19.86,8.11,2018-10-12T15:00
MKO,5,9,19.84,8.1,2018-10-12T15:30
MKO,5,9,19.64,8.09,2018-10-12T16:00
MKO,5,9,20.05,8.61,2018-10-12T16:30
MKO,5,9,19.71,8.55,2018-10-12T17:00
MKO,5,9,19.83,8.41,2018-10-12T17:30
MKO,5,9,20,8.41,2018-10-12T18:00
MKO,5,9,20.06,8.43,2018-10-12T18:30
MKO,5,9,20.15,8.45,2018-10-12T19:00
MKO,5,9,20.23,8.45,2018-10-12T19:30
MKO,5,9,20.27,8.45,2018-10-12T20:00
MKO,5,9,20.17,8.45,2018-10-12T20:30
MKO,5,9,20.2,8.44,2018-10-12T21:00
MKO,5,9,20.29,8.44,2018-10-12T21:30
MKO,5,9,20.39,8.45,2018-10-12T22:00
MKO,5,9,20.41,8.44,2018-10-12T22:30
MKO,5,9,20.42,8.45,2018-10-12T23:00
MKO,5,9,20.39,8.44,2018-10-12T23:30
MKO,5,9,20.41,8.44,2018-10-13T00:00
MKO,5,9,20.4,8.44,2018-10-13T00:30
MKO,5,9,20.35,8.44,2018-10-13T01:00
MKO,5,9,20.38,8.44,2018-10-13T01:30
MKO,5,9,20.39,8.44,2018-10-13T02:00
MKO,5,9,20.37,8.43,2018-10-13T02:30
MKO,5,9,20.25,8.42,2018-10-13T03:00
MKO,5,9,20.08,8.41,2018-10-13T03:30
MKO,5,9,19.88,8.4,2018-10-13T04:00
MKO,5,9,19.9,8.4,2018-10-13T04:30
MKO,5,9,20.13,8.4,2018-10-13T05:00
MKO,5,9,19.78,8.39,2018-10-13T05:30
MKO,5,9,19.65,8.38,2018-10-13T06:00
MKO,5,9,19.09,8.35,2018-10-13T06:30
MKO,5,9,18.75,8.35,2018-10-13T07:00
MKO,5,9,18.74,8.34,2018-10-13T07:30
MKO,5,9,18.98,8.36,2018-10-13T08:00
MKO,5,9,19.03,8.35,2018-10-13T08:30
MKO,5,9,19.04,8.35,2018-10-13T09:00
MKO,5,9,19.23,8.35,2018-10-13T09:30
MKO,5,9,19.15,8.34,2018-10-13T10:00
MKO,5,9,19.22,8.33,2018-10-13T10:30
MKO,5,9,19.26,8.34,2018-10-13T11:00
MKO,5,9,19.32,8.35,2018-10-13T11:30
MKO,5,9,19.49,8.37,2018-10-13T12:00
MKO,5,9,19.64,8.37,2018-10-13T12:30
MKO,5,9,19.77,8.37,2018-10-13T13:00
MKO,5,9,19.96,8.37,2018-10-13T13:30
MKO,5,9,19.96,8.37,2018-10-13T14:00
MKO,5,9,19.99,8.37,2018-10-13T14:30
MKO,5,9,20.02,8.38,2018-10-13T15:00
MKO,5,9,20.05,8.37,2018-10-13T15:30
MKO,5,9,20.07,8.38,2018-10-13T16:00
MKO,5,9,20.09,8.37,2018-10-13T16:30
MKO,5,9,20.1,8.38,2018-10-13T17:00
MKO,5,9,20.08,8.37,2018-10-13T17:30
MKO,5,9,20.11,8.38,2018-10-13T18:00
MKO,5,9,20.1,8.37,2018-10-13T18:30
MKO,5,9,20.11,8.38,2018-10-13T19:00
MKO,5,9,20.13,8.37,2018-10-13T19:30
MKO,5,9,20.13,8.37,2018-10-13T20:00
MKO,5,9,20.07,8.37,2018-10-13T20:30
MKO,5,9,20.11,8.37,2018-10-13T21:00
MKO,5,9,20.23,8.37,2018-10-13T21:30
MKO,5,9,20.26,8.37,2018-10-13T22:00
MKO,5,9,20.41,8.36,2018-10-13T22:30
MKO,5,9,20.49,8.37,2018-10-13T23:00
MKO,5,9,20.5,8.36,2018-10-13T23:30
MKO,5,9,20.49,8.36,2018-10-14T00:00
MKO,5,9,20.52,8.36,2018-10-14T00:30
MKO,5,9,20.55,8.14,2018-10-14T01:00
MKO,5,9,20.4,8.12,2018-10-14T01:30
MKO,5,9,20.44,8.11,2018-10-14T02:00
MKO,5,9,20.42,8.16,2018-10-14T02:30
MKO,5,9,20.03,8.13,2018-10-14T03:00
MKO,5,9,20.32,8.14,2018-10-14T03:30
MKO,5,9,20.33,8.2,2018-10-14T04:00
MKO,5,9,20.25,8.15,2018-10-14T04:30
MKO,5,9,20.19,8.22,2018-10-14T05:00
MKO,5,9,20.09,8.17,2018-10-14T05:30
MKO,5,9,20.22,8.12,2018-10-14T06:00
MKO,5,9,20.19,8.09,2018-10-14T06:30
MKO,5,9,20.15,8.17,2018-10-14T07:00
MKO,5,9,20.13,8.11,2018-10-14T07:30
MKO,5,9,19.76,8.19,2018-10-14T08:00
MKO,5,9,19.81,8.12,2018-10-14T08:30
MKO,5,9,19.83,8.3,2018-10-14T09:00
MKO,5,9,19.89,8.15,2018-10-14T09:30
MKO,5,9,19.95,8.14,2018-10-14T10:00
MKO,5,9,19.98,8.12,2018-10-14T10:30
MKO,5,9,19.96,8.15,2018-10-14T11:00
MKO,5,9,19.95,8.1,2018-10-14T11:30
MKO,5,9,19.95,8.1,2018-10-14T12:00
MKO,5,9,19.97,8.12,2018-10-14T12:30
MKO,5,9,20.02,8.16,2018-10-14T13:00
MKO,5,9,20.07,8.12,2018-10-14T13:30
MKO,5,9,20.04,8.15,2018-10-14T14:00
MKO,5,9,20.03,8.14,2018-10-14T14:30
MKO,5,9,20.06,8.17,2018-10-14T15:00
MKO,5,9,20.05,8.15,2018-10-14T15:30
MKO,5,9,19.98,8.15,2018-10-14T16:00
MKO,5,9,19.88,8.28,2018-10-14T16:30
MKO,5,9,19.94,8.29,2018-10-14T17:00
MKO,5,9,20.01,8.31,2018-10-14T17:30
MKO,5,9,20.15,8.32,2018-10-14T18:00
MKO,5,9,20.14,8.32,2018-10-14T18:30
MKO,5,9,20.18,8.32,2018-10-14T19:00
MKO,5,9,20.23,8.32,2018-10-14T19:30
MKO,5,9,20.26,8.32,2018-10-14T20:00
MKO,5,9,20.33,8.33,2018-10-14T20:30
MKO,5,9,20.39,8.33,2018-10-14T21:00
MKO,5,9,20.43,8.33,2018-10-14T21:30
MKO,5,9,20.51,8.33,2018-10-14T22:00
MKO,5,9,20.54,8.33,2018-10-14T22:30
MKO,5,9,20.58,8.34,2018-10-14T23:00
MKO,5,9,20.59,8.34,2018-10-14T23:30
MKO,5,9,20.64,8.34,2018-10-15T00:00
MKO,5,9,20.66,8.34,2018-10-15T00:30
MKO,5,9,20.63,8.34,2018-10-15T01:00
MKO,5,9,20.61,8.33,2018-10-15T01:30
MKO,5,9,20.17,8.33,2018-10-15T02:00
MKO,5,9,20.49,8.33,2018-10-15T02:30
MKO,5,9,20.49,8.34,2018-10-15T03:00
MKO,5,9,20.51,8.34,2018-10-15T03:30
MKO,5,9,20.37,8.34,2018-10-15T04:00
MKO,5,9,20.23,8.33,2018-10-15T04:30
MKO,5,9,19.49,8.31,2018-10-15T05:00
MKO,5,9,18.76,8.27,2018-10-15T05:30
MKO,5,9,18.79,8.29,2018-10-15T06:00
MKO,5,9,18.9,8.29,2018-10-15T06:30
MKO,5,9,19.6,8.32,2018-10-15T07:00
MKO,5,9,19.81,8.33,2018-10-15T07:30
MKO,5,9,19.69,8.32,2018-10-15T08:00
MKO,5,9,19.03,8.29,2018-10-15T08:30
MKO,5,9,18.74,8.29,2018-10-15T09:00
MKO,5,9,18.5,8.28,2018-10-15T09:30
MKO,5,9,18.38,8.29,2018-10-15T10:00
MKO,5,9,18.4,8.28,2018-10-15T10:30
MKO,5,9,18.2,8.29,2018-10-15T11:00
MKO,5,9,18.25,8.3,2018-10-15T11:30
MKO,5,9,18.42,8.32,2018-10-15T12:00
MKO,5,9,18.77,8.31,2018-10-15T12:30
MKO,5,9,19.05,8.31,2018-10-15T13:00
MKO,5,9,19.15,8.31,2018-10-15T13:30
MKO,5,9,19.39,8.32,2018-10-15T14:00
MKO,5,9,19.54,8.33,2018-10-15T14:30
MKO,5,9,19.56,8.32,2018-10-15T15:00
MKO,5,9,19.54,8.32,2018-10-15T15:30
MKO,5,9,19.6,8.32,2018-10-15T16:00
MKO,5,9,19.65,8.32,2018-10-15T16:30
MKO,5,9,19.71,8.33,2018-10-15T17:00
MKO,5,9,19.73,8.32,2018-10-15T17:30
MKO,5,9,19.76,8.31,2018-10-15T18:00
MKO,5,9,19.8,8.29,2018-10-15T18:30
MKO,5,9,19.81,8.27,2018-10-15T19:00
MKO,5,9,19.83,8.25,2018-10-15T19:30
MKO,5,9,19.81,8.24,2018-10-15T20:00
MKO,5,9,19.81,8.22,2018-10-15T20:30
MKO,5,9,19.82,8.21,2018-10-15T21:00
MKO,5,9,19.82,8.21,2018-10-15T21:30
MKO,5,9,19.83,8.2,2018-10-15T22:00
MKO,5,9,19.83,8.19,2018-10-15T22:30
MKO,5,9,19.81,8.18,2018-10-15T23:00
MKO,5,9,19.78,8.18,2018-10-15T23:30
MKO,5,9,19.85,8.18,2018-10-16T00:00
MKO,5,9,19.84,8.19,2018-10-16T00:30
MKO,5,9,19.75,8.18,2018-10-16T01:00
MKO,5,9,19.68,8.18,2018-10-16T01:30
MKO,5,9,19.71,8.18,2018-10-16T02:00
MKO,5,9,19.71,8.18,2018-10-16T02:30
MKO,5,9,19.37,8.17,2018-10-16T03:00
MKO,5,9,19.44,8.2,2018-10-16T03:30
MKO,5,9,19.35,8.22,2018-10-16T04:00
MKO,5,9,19.24,8.22,2018-10-16T04:30
MKO,5,9,19.29,8.23,2018-10-16T05:00
MKO,5,9,19.46,8.23,2018-10-16T05:30
MKO,5,9,19.5,8.22,2018-10-16T06:00
MKO,5,9,19.36,8.21,2018-10-16T06:30
MKO,5,9,19.22,8.2,2018-10-16T07:00
MKO,5,9,18.65,8.19,2018-10-16T07:30
MKO,5,9,18.4,8.19,2018-10-16T08:00
MKO,5,9,18.23,8.19,2018-10-16T08:30
MKO,5,9,18.37,8.21,2018-10-16T09:00
MKO,5,9,18.48,8.21,2018-10-16T09:30
MKO,5,9,18.38,8.22,2018-10-16T10:00
MKO,5,9,18.36,8.21,2018-10-16T10:30
MKO,5,9,18.38,8.21,2018-10-16T11:00
MKO,5,9,18.3,8.18,2018-10-16T11:30
MKO,5,9,18.58,8.2,2018-10-16T12:00
MKO,5,9,19,8.2,2018-10-16T12:30
MKO,5,9,19.29,8.21,2018-10-16T13:00
MKO,5,9,19.42,8.21,2018-10-16T13:30
MKO,5,9,19.43,8.22,2018-10-16T14:00
MKO,5,9,19.49,8.22,2018-10-16T14:30
MKO,5,9,19.47,8.23,2018-10-16T15:00
MKO,5,9,19.45,8.22,2018-10-16T15:30
MKO,5,9,19.57,8.22,2018-10-16T16:00
MKO,5,9,19.54,8.22,2018-10-16T16:30
MKO,5,9,19.62,8.23,2018-10-16T17:00
MKO,5,9,19.64,8.23,2018-10-16T17:30
MKO,5,9,19.63,8.2,2018-10-16T18:00
MKO,5,9,19.65,8.22,2018-10-16T18:30
MKO,5,9,19.68,8.22,2018-10-16T19:00
MKO,5,9,19.7,8.22,2018-10-16T19:30
MKO,5,9,19.73,8.22,2018-10-16T20:00
MKO,5,9,19.73,8.22,2018-10-16T20:30
MKO,5,9,19.75,8.22,2018-10-16T21:00
MKO,5,9,19.73,8.21,2018-10-16T21:30
MKO,5,9,19.68,8.21,2018-10-16T22:00
MKO,5,9,19.62,8.21,2018-10-16T22:30
MKO,5,9,19.46,8.21,2018-10-16T23:00
MKO,5,9,19.44,8.21,2018-10-16T23:30
MKO,5,9,19.41,8.21,2018-10-17T00:00
MKO,5,9,19.34,8.21,2018-10-17T00:30
MKO,5,9,19.35,8.2,2018-10-17T01:00
MKO,5,9,19.45,8.21,2018-10-17T01:30
MKO,5,9,19.88,8.21,2018-10-17T02:00
MKO,5,9,19.93,8.2,2018-10-17T02:30
MKO,5,9,20.01,8.2,2018-10-17T03:00
MKO,5,9,20.01,8.2,2018-10-17T03:30
MKO,5,9,19.98,8.2,2018-10-17T04:00
MKO,5,9,20.01,8.19,2018-10-17T04:30
MKO,5,9,19.93,8.2,2018-10-17T05:00
MKO,5,9,19.78,8.19,2018-10-17T05:30
MKO,5,9,19.54,8.18,2018-10-17T06:00
MKO,5,9,19.58,8.18,2018-10-17T06:30
MKO,5,9,19.67,8.19,2018-10-17T07:00
MKO,5,9,19.8,8.18,2018-10-17T07:30
MKO,5,9,19.84,8.18,2018-10-17T08:00
MKO,5,9,19.8,8.18,2018-10-17T08:30
MKO,5,9,19.68,8.18,2018-10-17T09:00
MKO,5,9,19.58,8.18,2018-10-17T09:30
MKO,5,9,19.42,8.17,2018-10-17T10:00
MKO,5,9,19.28,8.17,2018-10-17T10:30
MKO,5,9,19.08,8.17,2018-10-17T11:00
MKO,5,9,18.98,8.16,2018-10-17T11:30
MKO,5,9,19.18,8.18,2018-10-17T12:00
MKO,5,9,19.26,8.18,2018-10-17T12:30
MKO,5,9,19.31,8.18,2018-10-17T13:00
MKO,5,9,19.32,8.18,2018-10-17T13:30
MKO,5,9,18.9,8.16,2018-10-17T14:00
MKO,5,9,19.05,8.16,2018-10-17T14:30
MKO,5,9,19.05,8.17,2018-10-17T15:00
MKO,5,9,19.19,8.17,2018-10-17T15:30
MKO,5,9,19.21,8.18,2018-10-17T16:00
MKO,5,9,19.23,8.17,2018-10-17T16:30
MKO,5,9,19.31,8.18,2018-10-17T17:00
MKO,5,9,19.31,8.17,2018-10-17T17:30
MKO,5,9,19.38,8.18,2018-10-17T18:00
MKO,5,9,19.44,8.18,2018-10-17T18:30
MKO,5,9,19.55,8.19,2018-10-17T19:00
MKO,5,9,19.63,8.19,2018-10-17T19:30
MKO,5,9,19.66,8.19,2018-10-17T20:00
MKO,5,9,19.7,8.19,2018-10-17T20:30
MKO,5,9,19.61,8.2,2018-10-17T21:00
MKO,5,9,19.62,8.19,2018-10-17T21:30
MKO,5,9,19.54,8.2,2018-10-17T22:00
MKO,5,9,19.58,8.2,2018-10-17T22:30
MKO,5,9,19.36,8.19,2018-10-17T23:00
MKO,5,9,19.42,8.19,2018-10-17T23:30
MKO,5,9,19.52,8.2,2018-10-18T00:00
MKO,5,9,19.69,8.19,2018-10-18T00:30
MKO,5,9,19.88,8.2,2018-10-18T01:00
MKO,5,9,19.9,8.19,2018-10-18T01:30
MKO,5,9,19.63,8.19,2018-10-18T02:00
MKO,5,9,19.48,8.19,2018-10-18T02:30
MKO,5,9,19.42,8.19,2018-10-18T03:00
MKO,5,9,19.48,8.2,2018-10-18T03:30
MKO,5,9,19.5,8.2,2018-10-18T04:00
MKO,5,9,19.6,8.21,2018-10-18T04:30
MKO,5,9,19.58,8.21,2018-10-18T05:00
MKO,5,9,19.63,8.22,2018-10-18T05:30
MKO,5,9,19.73,8.23,2018-10-18T06:00
MKO,5,9,19.87,8.24,2018-10-18T06:30
MKO,5,9,19.82,8.25,2018-10-18T07:00
MKO,5,9,19.86,8.29,2018-10-18T07:30
MKO,5,9,19.71,8.3,2018-10-18T08:00
MKO,5,9,19.54,8.3,2018-10-18T08:30
MKO,5,9,19.46,8.29,2018-10-18T09:00
MKO,5,9,19.55,8.27,2018-10-18T09:30
MKO,5,9,19.4,8.26,2018-10-18T10:00
MKO,5,9,19.53,8.26,2018-10-18T10:30
MKO,5,9,19.59,8.26,2018-10-18T11:00
MKO,5,9,19.53,8.25,2018-10-18T11:30
MKO,5,9,19.49,8.26,2018-10-18T12:00
MKO,5,9,19.42,8.25,2018-10-18T12:30
MKO,5,9,19.38,8.25,2018-10-18T13:00
MKO,5,9,19.49,8.25,2018-10-18T13:30
MKO,5,9,19.43,8.25,2018-10-18T14:00
MKO,5,9,19.37,8.25,2018-10-18T14:30
MKO,5,9,19.32,8.24,2018-10-18T15:00
MKO,5,9,19.25,8.22,2018-10-18T15:30
MKO,5,9,19.23,8.22,2018-10-18T16:00
MKO,5,9,19.27,8.22,2018-10-18T16:30
MKO,5,9,19.27,8.23,2018-10-18T17:00
MKO,5,9,19.28,8.23,2018-10-18T17:30
MKO,5,9,19.32,8.24,2018-10-18T18:00
MKO,5,9,19.42,8.26,2018-10-18T18:30
MKO,5,9,19.59,8.29,2018-10-18T19:00
MKO,5,9,19.62,8.3,2018-10-18T19:30
MKO,5,9,19.66,8.33,2018-10-18T20:00
MKO,5,9,19.68,8.31,2018-10-18T20:30
MKO,5,9,19.77,8.29,2018-10-18T21:00
MKO,5,9,19.82,8.28,2018-10-18T21:30
MKO,5,9,19.75,8.27,2018-10-18T22:00
MKO,5,9,19.72,8.26,2018-10-18T22:30
MKO,5,9,19.83,8.26,2018-10-18T23:00
MKO,5,9,19.75,8.26,2018-10-18T23:30
MKO,5,9,19.67,8.28,2018-10-19T00:00
MKO,5,9,19.16,8.25,2018-10-19T00:30
MKO,5,9,18.87,8.24,2018-10-19T01:00
MKO,5,9,18.7,8.22,2018-10-19T01:30
MKO,5,9,18.55,8.23,2018-10-19T02:00
MKO,5,9,18.48,8.22,2018-10-19T02:30
MKO,5,9,18.53,8.22,2018-10-19T03:00
MKO,5,9,18.98,8.24,2018-10-19T03:30
MKO,5,9,18.46,8.21,2018-10-19T04:00
MKO,5,9,18.5,8.21,2018-10-19T04:30
MKO,5,9,18.02,8.19,2018-10-19T05:00
MKO,5,9,17.98,8.2,2018-10-19T05:30
MKO,5,9,18.36,8.23,2018-10-19T06:00
MKO,5,9,18.38,8.21,2018-10-19T06:30
MKO,5,9,18.3,8.21,2018-10-19T07:00
MKO,5,9,18.74,8.23,2018-10-19T07:30
MKO,5,9,19.54,8.25,2018-10-19T08:00
MKO,5,9,19.72,8.25,2018-10-19T08:30
MKO,5,9,19.63,8.24,2018-10-19T09:00
MKO,5,9,19.64,8.24,2018-10-19T09:30
MKO,5,9,19.69,8.25,2018-10-19T10:00
MKO,5,9,19.69,8.25,2018-10-19T10:30
MKO,5,9,19.68,8.25,2018-10-19T11:00
MKO,5,9,19.63,8.25,2018-10-19T11:30
MKO,5,9,19.12,8.26,2018-10-19T12:00
MKO,5,9,18.81,8.23,2018-10-19T12:30
MKO,5,9,18.44,8.22,2018-10-19T13:00
MKO,5,9,17.74,8.18,2018-10-19T13:30
MKO,5,9,17.11,8.15,2018-10-19T14:00
MKO,5,9,17.07,8.16,2018-10-19T14:30
MKO,5,9,17.62,8.19,2018-10-19T15:00
MKO,5,9,18.24,8.21,2018-10-19T15:30
MKO,5,9,18.02,8.19,2018-10-19T16:00
MKO,5,9,18.63,8.54,2018-10-19T16:30
MKO,5,9,18.96,8.59,2018-10-19T17:00
MKO,5,9,18.89,8.51,2018-10-19T17:30
MKO,5,9,19.09,8.48,2018-10-19T18:00
MKO,5,9,19.21,8.5,2018-10-19T18:30
MKO,5,9,19.31,8.49,2018-10-19T19:00
MKO,5,9,19.27,8.47,2018-10-19T19:30
MKO,5,9,19.19,8.47,2018-10-19T20:00
MKO,5,9,19.1,8.46,2018-10-19T20:30
MKO,5,9,18.98,8.46,2018-10-19T21:00
MKO,5,9,19.14,8.45,2018-10-19T21:30
MKO,5,9,18.8,8.44,2018-10-19T22:00
MKO,5,9,19.28,8.46,2018-10-19T22:30
MKO,5,9,19.34,8.46,2018-10-19T23:00
MKO,5,9,19.68,8.44,2018-10-19T23:30
MKO,5,9,19.16,8.42,2018-10-20T00:00
MKO,5,9,18.7,8.39,2018-10-20T00:30
MKO,5,9,19.22,8.41,2018-10-20T01:00
MKO,5,9,19.29,8.39,2018-10-20T01:30
MKO,5,9,18.54,8.4,2018-10-20T02:00
MKO,5,9,18.36,8.39,2018-10-20T02:30
MKO,5,9,18.1,8.38,2018-10-20T03:00
MKO,5,9,18.28,8.39,2018-10-20T03:30
MKO,5,9,18.77,8.4,2018-10-20T04:00
MKO,5,9,19.1,8.4,2018-10-20T04:30
MKO,5,9,19.01,8.39,2018-10-20T05:00
MKO,5,9,18.98,8.38,2018-10-20T05:30
MKO,5,9,19.05,8.37,2018-10-20T06:00
MKO,5,9,18.93,8.38,2018-10-20T06:30
MKO,5,9,18.78,8.37,2018-10-20T07:00
MKO,5,9,19.31,8.36,2018-10-20T07:30
MKO,5,9,19.52,8.36,2018-10-20T08:00
MKO,5,9,19.47,8.36,2018-10-20T08:30
MKO,5,9,19.31,8.36,2018-10-20T09:00
MKO,5,9,19.21,8.35,2018-10-20T09:30
MKO,5,9,18.93,8.37,2018-10-20T10:00
MKO,5,9,18.83,8.38,2018-10-20T10:30
MKO,5,9,19.19,8.39,2018-10-20T11:00
MKO,5,9,19.19,8.38,2018-10-20T11:30
MKO,5,9,18.85,8.38,2018-10-20T12:00
MKO,5,9,18.49,8.36,2018-10-20T12:30
MKO,5,9,18.36,8.37,2018-10-20T13:00
MKO,5,9,17.89,8.34,2018-10-20T13:30
MKO,5,9,17.5,8.33,2018-10-20T14:00
MKO,5,9,18.62,8.37,2018-10-20T14:30
MKO,5,9,18.75,8.32,2018-10-20T15:00
MKO,5,9,18.53,8.34,2018-10-20T15:30
MKO,5,9,17.78,8.35,2018-10-20T16:00
MKO,5,9,18.15,8.37,2018-10-20T16:30
MKO,5,9,18.54,8.38,2018-10-20T17:00
MKO,5,9,18.84,8.37,2018-10-20T17:30
MKO,5,9,19.05,8.33,2018-10-20T18:00
MKO,5,9,19.08,8.29,2018-10-20T18:30
MKO,5,9,19.11,8.34,2018-10-20T19:00
MKO,5,9,19.12,8.34,2018-10-20T19:30
MKO,5,9,19.29,8.36,2018-10-20T20:00
MKO,5,9,19.3,8.36,2018-10-20T20:30
MKO,5,9,19.58,8.37,2018-10-20T21:00
MKO,5,9,19.7,8.37,2018-10-20T21:30
MKO,5,9,19.71,8.38,2018-10-20T22:00
MKO,5,9,19.72,8.38,2018-10-20T22:30
MKO,5,9,19.75,8.37,2018-10-20T23:00
MKO,5,9,19.81,8.3,2018-10-20T23:30
MKO,5,9,19.86,8.29,2018-10-21T00:00
MKO,5,9,19.79,8.31,2018-10-21T00:30
MKO,5,9,19.71,8.23,2018-10-21T01:00
MKO,5,9,19.56,8.26,2018-10-21T01:30
MKO,5,9,19.43,8.25,2018-10-21T02:00
MKO,5,9,18.96,8.24,2018-10-21T02:30
MKO,5,9,18.88,8.25,2018-10-21T03:00
MKO,5,9,18.49,8.22,2018-10-21T03:30
MKO,5,9,18.23,8.22,2018-10-21T04:00
MKO,5,9,18.3,8.23,2018-10-21T04:30
MKO,5,9,19.02,8.28,2018-10-21T05:00
MKO,5,9,19.09,8.25,2018-10-21T05:30
MKO,5,9,19.03,8.26,2018-10-21T06:00
MKO,5,9,19.1,8.24,2018-10-21T06:30
MKO,5,9,19.34,8.27,2018-10-21T07:00
MKO,5,9,19.45,8.29,2018-10-21T07:30
MKO,5,9,19.55,8.29,2018-10-21T08:00
MKO,5,9,19.57,8.24,2018-10-21T08:30
MKO,5,9,19.61,8.25,2018-10-21T09:00
MKO,5,9,19.64,8.27,2018-10-21T09:30
MKO,5,9,19.65,8.26,2018-10-21T10:00
MKO,5,9,19.56,8.25,2018-10-21T10:30
MKO,5,9,19.56,8.2,2018-10-21T11:00
MKO,5,9,19.58,8.24,2018-10-21T11:30
MKO,5,9,19.37,8.21,2018-10-21T12:00
MKO,5,9,19.04,8.21,2018-10-21T12:30
MKO,5,9,18.51,8.16,2018-10-21T13:00
MKO,5,9,18.41,8.1,2018-10-21T13:30
MKO,5,9,18.08,8.09,2018-10-21T14:00
MKO,5,9,17.7,8.08,2018-10-21T14:30
MKO,5,9,18.61,8.21,2018-10-21T15:00
MKO,5,9,18.72,8.17,2018-10-21T15:30
MKO,5,9,19.07,8.2,2018-10-21T16:00
MKO,5,9,19.22,8.19,2018-10-21T16:30
MKO,5,9,19.35,8.17,2018-10-21T17:00
MKO,5,9,19.42,8.16,2018-10-21T17:30
MKO,5,9,19.54,8.12,2018-10-21T18:00
MKO,5,9,19.56,8.1,2018-10-21T18:30
MKO,5,9,19.5,8.08,2018-10-21T19:00
MKO,5,9,19.4,8.07,2018-10-21T19:30
MKO,5,9,19.45,8.09,2018-10-21T20:00
MKO,5,9,19.51,8.09,2018-10-21T20:30
MKO,5,9,19.51,8.1,2018-10-21T21:00
MKO,5,9,19.44,8.09,2018-10-21T21:30
MKO,5,9,19.54,8.09,2018-10-21T22:00
MKO,5,9,18.78,8.07,2018-10-21T22:30
MKO,5,9,19.19,8.13,2018-10-21T23:00
MKO,5,9,19.4,8.13,2018-10-21T23:30
MKO,5,9,19.28,8.14,2018-10-22T00:00
MKO,5,9,19.4,8.15,2018-10-22T00:30
MKO,5,9,19.41,8.16,2018-10-22T01:00
MKO,5,9,19.36,8.15,2018-10-22T01:30
MKO,5,9,19.34,8.14,2018-10-22T02:00
MKO,5,9,19.25,8.02,2018-10-22T02:30
MKO,5,9,19.06,8.15,2018-10-22T03:00
MKO,5,9,18.89,8.12,2018-10-22T03:30
MKO,5,9,18.73,8.12,2018-10-22T04:00
MKO,5,9,18.63,8.1,2018-10-22T04:30
MKO,5,9,18.34,8.09,2018-10-22T05:00
MKO,5,9,18.04,8.06,2018-10-22T05:30
MKO,5,9,18.71,8.11,2018-10-22T06:00
MKO,5,9,18.94,8.11,2018-10-22T06:30
MKO,5,9,19.14,8.16,2018-10-22T07:00
MKO,5,9,19.15,8.16,2018-10-22T07:30
MKO,5,9,19.13,8.16,2018-10-22T08:00
MKO,5,9,19.07,8.14,2018-10-22T08:30
MKO,5,9,19.04,8.13,2018-10-22T09:00
MKO,5,9,19.06,8.05,2018-10-22T09:30
MKO,5,9,19.1,8.07,2018-10-22T10:00
MKO,5,9,19.1,8.06,2018-10-22T10:30
MKO,5,9,19.17,8.07,2018-10-22T11:00
MKO,5,9,19.17,8.07,2018-10-22T11:30
MKO,5,9,19.19,8.06,2018-10-22T12:00
MKO,5,9,19.21,8.05,2018-10-22T12:30
